,Date,rs,rf,rh,h
1,2020-06-15 20:00:00+00:00,-0.0212094318052867,-0.0015760444554657,-0.019857768655325722,0.8576300911268253
2,2020-06-12 20:00:00+00:00,0.040769319969952,0.0169405851167128,0.02624056441256386,0.8576300911268253
3,2020-06-11 20:00:00+00:00,-0.0747003697356341,-0.0636037544273208,-0.020151876030122737,0.8576300911268253
4,2020-06-10 20:00:00+00:00,-0.0272437293055162,0.0120969217088285,-0.03761841337301286,0.8576300911268253
0,2020-06-09 20:00:00+00:00,-0.0169795377478836,0.0030472344554689,-0.019599077748075868,0.8596450448671428
1,2020-06-08 20:00:00+00:00,0.0021067423522407,-0.0030472344554688,0.00472628235243288,0.8596450448671428
2,2020-06-05 20:00:00+00:00,-0.031485043173975,-0.0090863825559573,-0.023673979433979062,0.8596450448671428
3,2020-06-04 20:00:00+00:00,0.0492160041452067,0.0249313345495278,0.02778390593778013,0.8596450448671428
4,2020-06-03 20:00:00+00:00,0.0782355560264347,0.0077579908109393,0.0715664376676859,0.8596450448671428
0,2020-06-02 20:00:00+00:00,-0.0216872895875672,-0.0072426596993029,-0.015512753218222108,0.8525233306128394
1,2020-06-01 20:00:00+00:00,0.1996335981203059,0.0176811678432264,0.18455999002147389,0.8525233306128394
2,2020-05-29 20:00:00+00:00,0.0457132386649528,-0.0031430093971991,0.04839272750440043,0.8525233306128394
