Date,BITW20,% Change
Mon May 03 2021 16:00:00 GMT-0400,85719.12,3.55%
Tue May 04 2021 16:00:00 GMT-0400,84936.96,-0.91%
Wed May 05 2021 16:00:00 GMT-0400,90938.88,7.07%
Thu May 06 2021 16:00:00 GMT-0400,91846.77,1.00%
Fri May 07 2021 16:00:00 GMT-0400,93758.86,2.08%
Sat May 08 2021 16:00:00 GMT-0400,95281.6,1.62%
Sun May 09 2021 16:00:00 GMT-0400,92474.63,-2.95%
Mon May 10 2021 16:00:00 GMT-0400,84512.13,-8.61%
Tue May 11 2021 16:00:00 GMT-0400,89759.75,6.21%
Wed May 12 2021 16:00:00 GMT-0400,86576.14,-3.55%
Thu May 13 2021 16:00:00 GMT-0400,78656.99,-9.15%
Fri May 14 2021 16:00:00 GMT-0400,89710.11,14.05%
Sat May 15 2021 16:00:00 GMT-0400,90818.11,1.24%
Sun May 16 2021 16:00:00 GMT-0400,85685.99,-5.65%
Mon May 17 2021 16:00:00 GMT-0400,85979.38,0.34%
Tue May 18 2021 16:00:00 GMT-0400,86809.85,0.97%
Wed May 19 2021 16:00:00 GMT-0400,64982.99,-25.14%
Thu May 20 2021 16:00:00 GMT-0400,68564.58,5.51%
Fri May 21 2021 16:00:00 GMT-0400,56496.77,-17.60%
Sat May 22 2021 16:00:00 GMT-0400,53058.89,-6.09%
Sun May 23 2021 16:00:00 GMT-0400,42722.46,-19.48%
Mon May 24 2021 16:00:00 GMT-0400,58400.65,36.70%
Tue May 25 2021 16:00:00 GMT-0400,54991.94,-5.84%
Wed May 26 2021 16:00:00 GMT-0400,61347.48,11.56%
Thu May 27 2021 16:00:00 GMT-0400,60966.06,-0.62%
Fri May 28 2021 16:00:00 GMT-0400,55878.15,-8.35%
Sat May 29 2021 16:00:00 GMT-0400,49995.2,-10.53%
Sun May 30 2021 16:00:00 GMT-0400,55583.44,11.18%
Mon May 31 2021 16:00:00 GMT-0400,58416.16,5.10%
Tue Jun 01 2021 16:00:00 GMT-0400,59111.5,1.19%
Wed Jun 02 2021 16:00:00 GMT-0400,66360.55,12.26%
Thu Jun 03 2021 16:00:00 GMT-0400,67174.87,1.23%
Fri Jun 04 2021 16:00:00 GMT-0400,63819.45,-5.00%
Sat Jun 05 2021 16:00:00 GMT-0400,62178.08,-2.57%
Sun Jun 06 2021 16:00:00 GMT-0400,62287.9,0.18%
Mon Jun 07 2021 16:00:00 GMT-0400,62401.06,0.18%
Tue Jun 08 2021 16:00:00 GMT-0400,57076.97,-8.53%
Wed Jun 09 2021 16:00:00 GMT-0400,58744.3,2.92%
Thu Jun 10 2021 16:00:00 GMT-0400,57181.12,-2.66%
Fri Jun 11 2021 16:00:00 GMT-0400,55486.11,-2.96%
Sat Jun 12 2021 16:00:00 GMT-0400,54635.09,-1.53%
Sun Jun 13 2021 16:00:00 GMT-0400,55993.81,2.49%
Mon Jun 14 2021 16:00:00 GMT-0400,58116.45,3.79%
Tue Jun 15 2021 16:00:00 GMT-0400,58058.01,-0.10%
Wed Jun 16 2021 16:00:00 GMT-0400,56365.83,-2.91%
Thu Jun 17 2021 16:00:00 GMT-0400,55543.62,-1.46%
Fri Jun 18 2021 16:00:00 GMT-0400,51747.85,-6.83%
Sat Jun 19 2021 16:00:00 GMT-0400,53031.59,2.48%
Sun Jun 20 2021 16:00:00 GMT-0400,52162.96,-1.64%
Mon Jun 21 2021 16:00:00 GMT-0400,44345.02,-14.99%
Tue Jun 22 2021 16:00:00 GMT-0400,39594.64,-10.71%
Wed Jun 23 2021 16:00:00 GMT-0400,41785.03,5.53%
Thu Jun 24 2021 16:00:00 GMT-0400,47131.79,12.80%
Fri Jun 25 2021 16:00:00 GMT-0400,43702.28,-7.28%
Sat Jun 26 2021 16:00:00 GMT-0400,41966.6,-3.97%
Sun Jun 27 2021 16:00:00 GMT-0400,42597.54,1.50%
Mon Jun 28 2021 16:00:00 GMT-0400,45814.97,7.55%
Tue Jun 29 2021 16:00:00 GMT-0400,48641.36,6.17%
