Date,BITW100,% Change
Wed May 05 2021 16:00:00 GMT-0400,77772.57,5.19%
Thu May 06 2021 16:00:00 GMT-0400,77462.55,-0.40%
Fri May 07 2021 16:00:00 GMT-0400,78984.44,1.96%
Sat May 08 2021 16:00:00 GMT-0400,81483.95,3.16%
Sun May 09 2021 16:00:00 GMT-0400,79875.41,-1.97%
Mon May 10 2021 16:00:00 GMT-0400,77568.1,-2.89%
Tue May 11 2021 16:00:00 GMT-0400,80030.55,3.17%
Wed May 12 2021 16:00:00 GMT-0400,77893.97,-2.67%
Thu May 13 2021 16:00:00 GMT-0400,69528.06,-10.74%
Fri May 14 2021 16:00:00 GMT-0400,74965.94,7.82%
Sat May 15 2021 16:00:00 GMT-0400,72070.78,-3.86%
Sun May 16 2021 16:00:00 GMT-0400,67542.47,-6.28%
Mon May 17 2021 16:00:00 GMT-0400,66529.77,-1.50%
Tue May 18 2021 16:00:00 GMT-0400,66432.61,-0.15%
Wed May 19 2021 16:00:00 GMT-0400,54520.56,-17.93%
Thu May 20 2021 16:00:00 GMT-0400,56673.49,3.95%
Fri May 21 2021 16:00:00 GMT-0400,48906.53,-13.70%
Sat May 22 2021 16:00:00 GMT-0400,48574.06,-0.68%
Sun May 23 2021 16:00:00 GMT-0400,41712.05,-14.13%
Mon May 24 2021 16:00:00 GMT-0400,53114.13,27.34%
Tue May 25 2021 16:00:00 GMT-0400,50106.62,-5.66%
Wed May 26 2021 16:00:00 GMT-0400,53567.58,6.91%
Thu May 27 2021 16:00:00 GMT-0400,53892.8,0.61%
Fri May 28 2021 16:00:00 GMT-0400,49363.9,-8.40%
Sat May 29 2021 16:00:00 GMT-0400,45562.38,-7.70%
Sun May 30 2021 16:00:00 GMT-0400,49213.45,8.01%
Mon May 31 2021 16:00:00 GMT-0400,51163.5,3.96%
Tue Jun 01 2021 16:00:00 GMT-0400,50229.45,-1.83%
Wed Jun 02 2021 16:00:00 GMT-0400,53986.47,7.48%
Thu Jun 03 2021 16:00:00 GMT-0400,54867.02,1.63%
Fri Jun 04 2021 16:00:00 GMT-0400,52287.94,-4.70%
Sat Jun 05 2021 16:00:00 GMT-0400,50815.35,-2.82%
Sun Jun 06 2021 16:00:00 GMT-0400,51121.96,0.60%
Mon Jun 07 2021 16:00:00 GMT-0400,51300.25,0.35%
Tue Jun 08 2021 16:00:00 GMT-0400,47090.45,-8.21%
Wed Jun 09 2021 16:00:00 GMT-0400,50082.64,6.35%
Thu Jun 10 2021 16:00:00 GMT-0400,49461.99,-1.24%
Fri Jun 11 2021 16:00:00 GMT-0400,49146.43,-0.64%
Sat Jun 12 2021 16:00:00 GMT-0400,47946.15,-2.44%
Sun Jun 13 2021 16:00:00 GMT-0400,49661.32,3.58%
Mon Jun 14 2021 16:00:00 GMT-0400,52056.53,4.82%
Tue Jun 15 2021 16:00:00 GMT-0400,52235.36,0.34%
Wed Jun 16 2021 16:00:00 GMT-0400,50448.4,-3.42%
Thu Jun 17 2021 16:00:00 GMT-0400,49231.71,-2.41%
Fri Jun 18 2021 16:00:00 GMT-0400,45833.63,-6.90%
Sat Jun 19 2021 16:00:00 GMT-0400,46881.53,2.29%
Sun Jun 20 2021 16:00:00 GMT-0400,46381.28,-1.07%
Mon Jun 21 2021 16:00:00 GMT-0400,41308.21,-10.94%
Tue Jun 22 2021 16:00:00 GMT-0400,39817.7,-3.61%
Wed Jun 23 2021 16:00:00 GMT-0400,40697.61,2.21%
Thu Jun 24 2021 16:00:00 GMT-0400,43639.97,7.23%
Fri Jun 25 2021 16:00:00 GMT-0400,40350.44,-7.54%
Sat Jun 26 2021 16:00:00 GMT-0400,39222.43,-2.80%
Sun Jun 27 2021 16:00:00 GMT-0400,40351.18,2.88%
Mon Jun 28 2021 16:00:00 GMT-0400,43569.77,7.98%
Tue Jun 29 2021 16:00:00 GMT-0400,46101.39,5.81%
