Date,BITW70,% Change
Wed May 05 2021 16:00:00 GMT-0400,99038.8,5.91%
Thu May 06 2021 16:00:00 GMT-0400,100209.62,1.18%
Fri May 07 2021 16:00:00 GMT-0400,104288.17,4.07%
Sat May 08 2021 16:00:00 GMT-0400,103383.17,-0.87%
Sun May 09 2021 16:00:00 GMT-0400,99962.22,-3.31%
Mon May 10 2021 16:00:00 GMT-0400,93422.58,-6.54%
Tue May 11 2021 16:00:00 GMT-0400,99513.55,6.52%
Wed May 12 2021 16:00:00 GMT-0400,98258.74,-1.26%
Thu May 13 2021 16:00:00 GMT-0400,87915.56,-10.53%
Fri May 14 2021 16:00:00 GMT-0400,95588.71,8.73%
Sat May 15 2021 16:00:00 GMT-0400,90747.27,-5.06%
Sun May 16 2021 16:00:00 GMT-0400,86016.01,-5.21%
Mon May 17 2021 16:00:00 GMT-0400,85715.81,-0.35%
Tue May 18 2021 16:00:00 GMT-0400,88729.16,3.52%
Wed May 19 2021 16:00:00 GMT-0400,64208.51,-27.64%
Thu May 20 2021 16:00:00 GMT-0400,66494.64,3.56%
Fri May 21 2021 16:00:00 GMT-0400,55603.9,-16.38%
Sat May 22 2021 16:00:00 GMT-0400,52905.91,-4.85%
Sun May 23 2021 16:00:00 GMT-0400,41317.85,-21.90%
Mon May 24 2021 16:00:00 GMT-0400,56913.74,37.75%
Tue May 25 2021 16:00:00 GMT-0400,53630.77,-5.77%
Wed May 26 2021 16:00:00 GMT-0400,61117.7,13.96%
Thu May 27 2021 16:00:00 GMT-0400,61416.15,0.49%
Fri May 28 2021 16:00:00 GMT-0400,55250.34,-10.04%
Sat May 29 2021 16:00:00 GMT-0400,49614.04,-10.20%
Sun May 30 2021 16:00:00 GMT-0400,55174.53,11.21%
Mon May 31 2021 16:00:00 GMT-0400,57052.82,3.40%
Tue Jun 01 2021 16:00:00 GMT-0400,56143.63,-1.59%
Wed Jun 02 2021 16:00:00 GMT-0400,61019.42,8.68%
Thu Jun 03 2021 16:00:00 GMT-0400,62348.5,2.18%
Fri Jun 04 2021 16:00:00 GMT-0400,58493.23,-6.18%
Sat Jun 05 2021 16:00:00 GMT-0400,56634.15,-3.18%
Sun Jun 06 2021 16:00:00 GMT-0400,57352.09,1.27%
Mon Jun 07 2021 16:00:00 GMT-0400,57271.48,-0.14%
Tue Jun 08 2021 16:00:00 GMT-0400,52005.41,-9.19%
Wed Jun 09 2021 16:00:00 GMT-0400,54458.92,4.72%
Thu Jun 10 2021 16:00:00 GMT-0400,52549.06,-3.51%
Fri Jun 11 2021 16:00:00 GMT-0400,50750.75,-3.42%
Sat Jun 12 2021 16:00:00 GMT-0400,48511.98,-4.41%
Sun Jun 13 2021 16:00:00 GMT-0400,50333.72,3.76%
Mon Jun 14 2021 16:00:00 GMT-0400,52309.69,3.93%
Tue Jun 15 2021 16:00:00 GMT-0400,52677.57,0.70%
Wed Jun 16 2021 16:00:00 GMT-0400,51582.39,-2.08%
Thu Jun 17 2021 16:00:00 GMT-0400,50622.81,-1.86%
Fri Jun 18 2021 16:00:00 GMT-0400,46404.68,-8.33%
Sat Jun 19 2021 16:00:00 GMT-0400,47772.5,2.95%
Sun Jun 20 2021 16:00:00 GMT-0400,47404.78,-0.77%
Mon Jun 21 2021 16:00:00 GMT-0400,40362.14,-14.86%
Tue Jun 22 2021 16:00:00 GMT-0400,36106.28,-10.54%
Wed Jun 23 2021 16:00:00 GMT-0400,36878.8,2.14%
Thu Jun 24 2021 16:00:00 GMT-0400,40610.03,10.12%
Fri Jun 25 2021 16:00:00 GMT-0400,37243.58,-8.29%
Sat Jun 26 2021 16:00:00 GMT-0400,36353.31,-2.39%
Sun Jun 27 2021 16:00:00 GMT-0400,36600.91,0.68%
Mon Jun 28 2021 16:00:00 GMT-0400,40785.57,11.43%
Tue Jun 29 2021 16:00:00 GMT-0400,43892.99,7.62%
