,UTC_time,bitcoin price,berlin_time,berlin_time_date,berlin_time_hour,berlin_time_min,D
249,2018-06-03 20:46:43.063,7640.85704855837,2018-06-03 21:46:43.063,2018-06-03,21,46,4396.937
250,2018-06-03 21:46:42.961,7638.06758445538,2018-06-03 22:46:42.961,2018-06-03,22,46,797.039
251,2018-06-03 22:46:57.924,7635.94437395759,2018-06-03 23:46:57.924,2018-06-03,23,46,2817.924
252,2018-06-03 23:46:43.100,7642.3353908688,2018-06-04 00:46:43.100,2018-06-03,0,46,79996.9
253,2018-06-04 00:46:43.104,7667.26855263594,2018-06-04 01:46:43.104,2018-06-04,1,46,76396.896
254,2018-06-04 01:46:44.235,7637.69622245972,2018-06-04 02:46:44.235,2018-06-04,2,46,72795.765
255,2018-06-04 02:46:43.178,7638.07743175401,2018-06-04 03:46:43.178,2018-06-04,3,46,69196.822
256,2018-06-04 03:46:45.050,7642.45118155922,2018-06-04 04:46:45.050,2018-06-04,4,46,65594.95
257,2018-06-04 04:47:01.055,7647.34904528892,2018-06-04 05:47:01.055,2018-06-04,5,47,61978.945
258,2018-06-04 05:46:50.986,7640.90290035423,2018-06-04 06:46:50.986,2018-06-04,6,46,58389.014
259,2018-06-04 06:46:53.053,7566.47642830809,2018-06-04 07:46:53.053,2018-06-04,7,46,54786.947
260,2018-06-04 06:53:41.982,7566.47642830809,2018-06-04 07:53:41.982,2018-06-04,7,53,54378.018
261,2018-06-04 07:04:13.113,7563.38946923418,2018-06-04 08:04:13.113,2018-06-04,8,4,53746.887
262,2018-06-04 07:14:40.852,7556.34723625371,2018-06-04 08:14:40.852,2018-06-04,8,14,53119.148
263,2018-06-04 07:26:41.881,7572.81214205011,2018-06-04 08:26:41.881,2018-06-04,8,26,52398.119
264,2018-06-04 08:26:18.268,7551.46314914611,2018-06-04 09:26:18.268,2018-06-04,9,26,48821.732
265,2018-06-04 09:26:19.602,7556.41032729218,2018-06-04 10:26:19.602,2018-06-04,10,26,45220.398
266,2018-06-04 10:26:17.714,7572.53244048976,2018-06-04 11:26:17.714,2018-06-04,11,26,41622.286
267,2018-06-04 11:26:18.923,7517.82278220245,2018-06-04 12:26:18.923,2018-06-04,12,26,38021.077
268,2018-06-04 12:26:14.139,7498.7052039753,2018-06-04 13:26:14.139,2018-06-04,13,26,34425.861
269,2018-06-04 13:26:17.973,7494.74253436654,2018-06-04 14:26:17.973,2018-06-04,14,26,30822.027
270,2018-06-04 14:26:17.353,7446.00696582497,2018-06-04 15:26:17.353,2018-06-04,15,26,27222.647
271,2018-06-04 15:26:19.026,7466.61095255858,2018-06-04 16:26:19.026,2018-06-04,16,26,23620.974
272,2018-06-04 16:26:16.900,7468.59316806512,2018-06-04 17:26:16.900,2018-06-04,17,26,20023.1
273,2018-06-04 17:26:18.540,7435.17540217573,2018-06-04 18:26:18.540,2018-06-04,18,26,16421.46
274,2018-06-04 18:26:18.821,7443.51164308643,2018-06-04 19:26:18.821,2018-06-04,19,26,12821.179
275,2018-06-04 19:26:16.453,7461.2827422937,2018-06-04 20:26:16.453,2018-06-04,20,26,9223.547
276,2018-06-04 20:26:18.235,7457.16453835095,2018-06-04 21:26:18.235,2018-06-04,21,26,5621.765
277,2018-06-04 21:26:18.923,7497.94131295713,2018-06-04 22:26:18.923,2018-06-04,22,26,2021.077
278,2018-06-04 22:26:18.276,7484.77197993378,2018-06-04 23:26:18.276,2018-06-04,23,26,1578.276
279,2018-06-04 23:26:19.872,7441.41658059259,2018-06-05 00:26:19.872,2018-06-04,0,26,81220.128
280,2018-06-05 00:26:19.268,7470.23114702603,2018-06-05 01:26:19.268,2018-06-05,1,26,77620.732
281,2018-06-05 00:34:30.809,7461.83654668243,2018-06-05 01:34:30.809,2018-06-05,1,34,77129.191
282,2018-06-05 01:34:28.826,7462.68790568364,2018-06-05 02:34:28.826,2018-06-05,2,34,73531.174
283,2018-06-05 02:34:31.326,7399.68240651207,2018-06-05 03:34:31.326,2018-06-05,3,34,69928.674
284,2018-06-05 03:34:03.443,7397.28682015478,2018-06-05 04:34:03.443,2018-06-05,4,34,66356.557
285,2018-06-05 04:29:29.037,7391.38311702536,2018-06-05 05:29:29.037,2018-06-05,5,29,63030.963
286,2018-06-05 04:34:13.205,7391.73595910411,2018-06-05 05:34:13.205,2018-06-05,5,34,62746.795
287,2018-06-05 05:29:11.003,7398.14352328564,2018-06-05 06:29:11.003,2018-06-05,6,29,59448.997
288,2018-06-05 06:29:08.021,7411.25292093903,2018-06-05 07:29:08.021,2018-06-05,7,29,55851.979
289,2018-06-05 07:29:07.380,7385.41994828933,2018-06-05 08:29:07.380,2018-06-05,8,29,52252.62
290,2018-06-05 08:29:09.614,7413.05050096008,2018-06-05 09:29:09.614,2018-06-05,9,29,48650.386
291,2018-06-05 09:29:06.955,7410.24495675093,2018-06-05 10:29:06.955,2018-06-05,10,29,45053.045
292,2018-06-05 10:29:08.293,7404.45718609608,2018-06-05 11:29:08.293,2018-06-05,11,29,41451.707
293,2018-06-05 11:29:08.366,7397.17662858525,2018-06-05 12:29:08.366,2018-06-05,12,29,37851.634
294,2018-06-05 12:29:07.856,7405.71422950163,2018-06-05 13:29:07.856,2018-06-05,13,29,34252.144
295,2018-06-05 13:29:05.955,7396.71639957079,2018-06-05 14:29:05.955,2018-06-05,14,29,30654.045
296,2018-06-05 14:29:06.795,7388.71380674849,2018-06-05 15:29:06.795,2018-06-05,15,29,27053.205
297,2018-06-05 15:29:07.502,7415.60084504694,2018-06-05 16:29:07.502,2018-06-05,16,29,23452.498
298,2018-06-05 16:29:06.899,7510.80993650324,2018-06-05 17:29:06.899,2018-06-05,17,29,19853.101
299,2018-06-05 17:29:06.886,7552.48220893417,2018-06-05 18:29:06.886,2018-06-05,18,29,16253.114
300,2018-06-05 18:29:07.902,7588.3737502078,2018-06-05 19:29:07.902,2018-06-05,19,29,12652.098
301,2018-06-05 19:29:06.219,7579.16344484987,2018-06-05 20:29:06.219,2018-06-05,20,29,9053.781
302,2018-06-05 20:29:09.149,7572.52978665578,2018-06-05 21:29:09.149,2018-06-05,21,29,5450.851
303,2018-06-05 21:29:08.434,7552.00539309697,2018-06-05 22:29:08.434,2018-06-05,22,29,1851.566
304,2018-06-05 22:29:07.434,7564.33567047821,2018-06-05 23:29:07.434,2018-06-05,23,29,1747.434
305,2018-06-05 23:29:05.970,7568.84587341325,2018-06-06 00:29:05.970,2018-06-05,0,29,81054.03
306,2018-06-06 00:29:07.082,7571.17793772174,2018-06-06 01:29:07.082,2018-06-06,1,29,77452.918
307,2018-06-06 01:29:08.132,7573.28389397354,2018-06-06 02:29:08.132,2018-06-06,2,29,73851.868
308,2018-06-06 02:29:07.513,7570.61486073344,2018-06-06 03:29:07.513,2018-06-06,3,29,70252.487
309,2018-06-06 03:29:07.337,7575.83558404406,2018-06-06 04:29:07.337,2018-06-06,4,29,66652.663
310,2018-06-06 04:29:11.789,7558.33969944163,2018-06-06 05:29:11.789,2018-06-06,5,29,63048.211
311,2018-06-06 05:29:07.288,7554.89046278031,2018-06-06 06:29:07.288,2018-06-06,6,29,59452.712
312,2018-06-06 06:29:08.408,7579.0768602123,2018-06-06 07:29:08.408,2018-06-06,7,29,55851.592
313,2018-06-06 07:29:09.966,7582.81531077945,2018-06-06 08:29:09.966,2018-06-06,8,29,52250.034
314,2018-06-06 08:29:09.150,7568.3634395336,2018-06-06 09:29:09.150,2018-06-06,9,29,48650.85
315,2018-06-06 08:52:40.619,7567.27968999124,2018-06-06 09:52:40.619,2018-06-06,9,52,47239.381
316,2018-06-06 09:52:23.943,7557.15527905628,2018-06-06 10:52:23.943,2018-06-06,10,52,43656.057
317,2018-06-06 10:52:25.443,7557.95577184776,2018-06-06 11:52:25.443,2018-06-06,11,52,40054.557
318,2018-06-06 11:52:24.808,7573.48990792465,2018-06-06 12:52:24.808,2018-06-06,12,52,36455.192
319,2018-06-06 12:52:26.257,7579.4656689227,2018-06-06 13:52:26.257,2018-06-06,13,52,32853.743
320,2018-06-06 13:52:22.175,7594.55416559607,2018-06-06 14:52:22.175,2018-06-06,14,52,29257.825
321,2018-06-06 14:52:25.481,7583.24179156013,2018-06-06 15:52:25.481,2018-06-06,15,52,25654.519
322,2018-06-06 15:52:23.870,7601.46711799568,2018-06-06 16:52:23.870,2018-06-06,16,52,22056.13
323,2018-06-06 16:52:26.448,7486.06386971894,2018-06-06 17:52:26.448,2018-06-06,17,52,18453.552
324,2018-06-06 17:52:27.322,7478.41094090262,2018-06-06 18:52:27.322,2018-06-06,18,52,14852.678
325,2018-06-06 18:52:22.713,7470.32400942255,2018-06-06 19:52:22.713,2018-06-06,19,52,11257.287
326,2018-06-06 19:52:21.076,7485.46139330316,2018-06-06 20:52:21.076,2018-06-06,20,52,7658.924
327,2018-06-06 20:52:25.904,7500.16534578542,2018-06-06 21:52:25.904,2018-06-06,21,52,4054.096
328,2018-06-06 21:52:25.041,7605.08716964223,2018-06-06 22:52:25.041,2018-06-06,22,52,454.959
329,2018-06-06 22:52:24.832,7604.38799334915,2018-06-06 23:52:24.832,2018-06-06,23,52,3144.832
330,2018-06-06 23:52:24.568,7606.56584307169,2018-06-07 00:52:24.568,2018-06-06,0,52,79655.432
331,2018-06-07 00:52:21.328,7629.02893277331,2018-06-07 01:52:21.328,2018-06-07,1,52,76058.672
332,2018-06-07 01:52:25.947,7668.83389428754,2018-06-07 02:52:25.947,2018-06-07,2,52,72454.053
333,2018-06-07 02:52:21.639,7672.89248327851,2018-06-07 03:52:21.639,2018-06-07,3,52,68858.361
334,2018-06-07 03:52:24.717,7666.75258405171,2018-06-07 04:52:24.717,2018-06-07,4,52,65255.283
335,2018-06-07 04:52:21.572,7665.79168202241,2018-06-07 05:52:21.572,2018-06-07,5,52,61658.428
336,2018-06-07 05:52:23.174,7662.57135440052,2018-06-07 06:52:23.174,2018-06-07,6,52,58056.826
337,2018-06-07 06:52:23.561,7650.94303534318,2018-06-07 07:52:23.561,2018-06-07,7,52,54456.439
338,2018-06-07 07:45:02.143,7660.24542508201,2018-06-07 08:45:02.143,2018-06-07,8,45,51297.857
339,2018-06-07 07:45:21.318,7660.24542508201,2018-06-07 08:45:21.318,2018-06-07,8,45,51278.682
340,2018-06-07 07:53:11.634,7660.24542508201,2018-06-07 08:53:11.634,2018-06-07,8,53,50808.366
341,2018-06-07 08:43:43.219,7661.21550738386,2018-06-07 09:43:43.219,2018-06-07,9,43,47776.781
342,2018-06-07 09:43:43.954,7648.42544578842,2018-06-07 10:43:43.954,2018-06-07,10,43,44176.046
343,2018-06-07 10:13:27.080,7657.84189955962,2018-06-07 11:13:27.080,2018-06-07,11,13,42392.92
344,2018-06-07 11:13:11.120,7648.02084473666,2018-06-07 12:13:11.120,2018-06-07,12,13,38808.88
345,2018-06-07 12:13:18.311,7640.92812521832,2018-06-07 13:13:18.311,2018-06-07,13,13,35201.689
346,2018-06-07 13:13:13.917,7654.6972282102,2018-06-07 14:13:13.917,2018-06-07,14,13,31606.083
347,2018-06-07 14:13:11.237,7647.72529230666,2018-06-07 15:13:11.237,2018-06-07,15,13,28008.763
348,2018-06-07 15:13:11.666,7635.38496769742,2018-06-07 16:13:11.666,2018-06-07,16,13,24408.334
349,2018-06-07 16:13:11.846,7646.39797769825,2018-06-07 17:13:11.846,2018-06-07,17,13,20808.154
350,2018-06-07 17:13:15.010,7646.62738953878,2018-06-07 18:13:15.010,2018-06-07,18,13,17204.99
351,2018-06-07 18:13:19.376,7638.6888449893,2018-06-07 19:13:19.376,2018-06-07,19,13,13600.624
352,2018-06-07 19:13:11.010,7638.62146580314,2018-06-07 20:13:11.010,2018-06-07,20,13,10008.99
353,2018-06-07 20:13:10.766,7637.26018959766,2018-06-07 21:13:10.766,2018-06-07,21,13,6409.234
354,2018-06-07 21:13:17.021,7611.48671759753,2018-06-07 22:13:17.021,2018-06-07,22,13,2802.979
355,2018-06-07 22:13:14.176,7604.17095039607,2018-06-07 23:13:14.176,2018-06-07,23,13,794.176
356,2018-06-07 23:13:13.353,7596.83269467799,2018-06-08 00:13:13.353,2018-06-07,0,13,82006.647
357,2018-06-08 00:13:20.491,7616.72983955271,2018-06-08 01:13:20.491,2018-06-08,1,13,78399.509
358,2018-06-08 01:13:17.469,7618.07265191673,2018-06-08 02:13:17.469,2018-06-08,2,13,74802.531
359,2018-06-08 02:13:20.143,7604.0744642285,2018-06-08 03:13:20.143,2018-06-08,3,13,71199.857
360,2018-06-08 03:13:17.395,7581.06207927858,2018-06-08 04:13:17.395,2018-06-08,4,13,67602.605
361,2018-06-08 03:49:59.215,7584.92940220823,2018-06-08 04:49:59.215,2018-06-08,4,49,65400.785
362,2018-06-08 04:49:47.602,7561.03634637154,2018-06-08 05:49:47.602,2018-06-08,5,49,61812.398
363,2018-06-08 04:54:38.742,7561.03845738789,2018-06-08 05:54:38.742,2018-06-08,5,54,61521.258
364,2018-06-08 05:50:35.409,7569.83571461365,2018-06-08 06:50:35.409,2018-06-08,6,50,58164.591
365,2018-06-08 06:50:37.333,7571.23886703775,2018-06-08 07:50:37.333,2018-06-08,7,50,54562.667
366,2018-06-08 07:18:51.671,7579.37950235854,2018-06-08 08:18:51.671,2018-06-08,8,18,52868.329
367,2018-06-08 08:18:06.679,7556.80312554914,2018-06-08 09:18:06.679,2018-06-08,9,18,49313.321
368,2018-06-08 09:06:32.109,7561.44606930911,2018-06-08 10:06:32.109,2018-06-08,10,6,46407.891
369,2018-06-08 10:05:36.357,7558.57092832425,2018-06-08 11:05:36.357,2018-06-08,11,5,42863.643
370,2018-06-08 11:05:37.695,7501.81188185323,2018-06-08 12:05:37.695,2018-06-08,12,5,39262.305
371,2018-06-08 12:05:36.885,7513.68166826069,2018-06-08 13:05:36.885,2018-06-08,13,5,35663.115
372,2018-06-08 13:05:40.601,7505.3511010726,2018-06-08 14:05:40.601,2018-06-08,14,5,32059.399
373,2018-06-08 14:05:32.410,7526.6878410914,2018-06-08 15:05:32.410,2018-06-08,15,5,28467.59
374,2018-06-08 15:05:39.988,7530.42994835945,2018-06-08 16:05:39.988,2018-06-08,16,5,24860.012
375,2018-06-08 16:05:37.208,7570.47926610988,2018-06-08 17:05:37.208,2018-06-08,17,5,21262.792
376,2018-06-08 17:05:36.824,7595.5167055397,2018-06-08 18:05:36.824,2018-06-08,18,5,17663.176
377,2018-06-08 18:05:36.452,7592.73961090954,2018-06-08 19:05:36.452,2018-06-08,19,5,14063.548
378,2018-06-08 19:05:37.371,7583.27442186174,2018-06-08 20:05:37.371,2018-06-08,20,5,10462.629
379,2018-06-08 20:05:37.545,7586.47324802482,2018-06-08 21:05:37.545,2018-06-08,21,5,6862.455
380,2018-06-08 21:05:39.546,7584.99676286337,2018-06-08 22:05:39.546,2018-06-08,22,5,3260.454
381,2018-06-08 22:05:35.713,7592.92428234652,2018-06-08 23:05:35.713,2018-06-08,23,5,335.713
382,2018-06-08 23:05:36.831,7583.71710419316,2018-06-09 00:05:36.831,2018-06-08,0,5,82463.169
383,2018-06-09 00:05:41.828,7563.12020391453,2018-06-09 01:05:41.828,2018-06-09,1,5,78858.172
384,2018-06-09 01:05:37.153,7570.32139352996,2018-06-09 02:05:37.153,2018-06-09,2,5,75262.847
385,2018-06-09 02:06:40.753,7586.41188110586,2018-06-09 03:06:40.753,2018-06-09,3,6,71599.247
386,2018-06-09 03:05:43.957,7605.36986897589,2018-06-09 04:05:43.957,2018-06-09,4,5,68056.043
387,2018-06-09 05:26:01.863,7595.5162320752,2018-06-09 06:26:01.863,2018-06-09,6,26,59638.137
388,2018-06-09 06:06:39.193,7597.38937849123,2018-06-09 07:06:39.193,2018-06-09,7,6,57200.807
389,2018-06-09 07:05:52.356,7599.38374603055,2018-06-09 08:05:52.356,2018-06-09,8,5,53647.644
390,2018-06-09 08:05:53.203,7565.79408834161,2018-06-09 09:05:53.203,2018-06-09,9,5,50046.797
391,2018-06-09 09:06:56.329,7555.35143716772,2018-06-09 10:06:56.329,2018-06-09,10,6,46383.671
392,2018-06-09 10:05:47.814,7562.3736993973,2018-06-09 11:05:47.814,2018-06-09,11,5,42852.186
393,2018-06-09 11:06:48.071,7562.1423573904,2018-06-09 12:06:48.071,2018-06-09,12,6,39191.929
394,2018-06-09 12:06:36.761,7552.95752265976,2018-06-09 13:06:36.761,2018-06-09,13,6,35603.239
395,2018-06-09 13:05:51.909,7525.23353161254,2018-06-09 14:05:51.909,2018-06-09,14,5,32048.091
396,2018-06-09 14:06:02.566,7519.37755438933,2018-06-09 15:06:02.566,2018-06-09,15,6,28437.434
397,2018-06-09 14:41:22.620,7519.37755438933,2018-06-09 15:41:22.620,2018-06-09,15,41,26317.38
398,2018-06-09 15:40:44.015,7530.88506878308,2018-06-09 16:40:44.015,2018-06-09,16,40,22755.985
399,2018-06-09 16:40:44.465,7508.83520436821,2018-06-09 17:40:44.465,2018-06-09,17,40,19155.535
400,2018-06-09 17:40:44.530,7504.83205286256,2018-06-09 18:40:44.530,2018-06-09,18,40,15555.47
401,2018-06-09 18:40:43.920,7498.74861843427,2018-06-09 19:40:43.920,2018-06-09,19,40,11956.08
402,2018-06-09 19:40:45.223,7514.88788096874,2018-06-09 20:40:45.223,2018-06-09,20,40,8354.777
403,2018-06-09 20:40:44.161,7521.76399987348,2018-06-09 21:40:44.161,2018-06-09,21,40,4755.839
404,2018-06-09 21:40:44.007,7522.99613319613,2018-06-09 22:40:44.007,2018-06-09,22,40,1155.993
405,2018-06-09 22:40:44.499,7506.1765604357,2018-06-09 23:40:44.499,2018-06-09,23,40,2444.499
406,2018-06-09 23:40:44.215,7505.08486482875,2018-06-10 00:40:44.215,2018-06-09,0,40,80355.785
407,2018-06-10 00:40:43.175,7333.28426275435,2018-06-10 01:40:43.175,2018-06-10,1,40,76756.825
408,2018-06-10 01:40:43.505,7289.56037682601,2018-06-10 02:40:43.505,2018-06-10,2,40,73156.495
409,2018-06-10 02:40:41.539,7261.80914821949,2018-06-10 03:40:41.539,2018-06-10,3,40,69558.461
410,2018-06-10 03:40:42.082,7267.22930996856,2018-06-10 04:40:42.082,2018-06-10,4,40,65957.918
411,2018-06-10 04:40:43.500,7279.38641771156,2018-06-10 05:40:43.500,2018-06-10,5,40,62356.5
412,2018-06-10 05:40:42.288,7266.31698519079,2018-06-10 06:40:42.288,2018-06-10,6,40,58757.712
413,2018-06-10 06:40:42.260,7284.42372346235,2018-06-10 07:40:42.260,2018-06-10,7,40,55157.74
414,2018-06-10 07:40:43.124,7224.37869692653,2018-06-10 08:40:43.124,2018-06-10,8,40,51556.876
415,2018-06-10 08:40:44.577,7174.36045337399,2018-06-10 09:40:44.577,2018-06-10,9,40,47955.423
416,2018-06-10 09:40:43.726,7203.89595027831,2018-06-10 10:40:43.726,2018-06-10,10,40,44356.274
417,2018-06-10 10:40:42.720,7199.02411216548,2018-06-10 11:40:42.720,2018-06-10,11,40,40757.28
418,2018-06-10 11:40:46.980,7211.79888111132,2018-06-10 12:40:46.980,2018-06-10,12,40,37153.02
419,2018-06-10 12:40:43.372,7215.56791447806,2018-06-10 13:40:43.372,2018-06-10,13,40,33556.628
420,2018-06-10 13:40:43.948,7218.96075311795,2018-06-10 14:40:43.948,2018-06-10,14,40,29956.052
421,2018-06-10 14:40:46.346,7237.89618706679,2018-06-10 15:40:46.346,2018-06-10,15,40,26353.654
422,2018-06-10 15:40:42.778,7211.08183269718,2018-06-10 16:40:42.778,2018-06-10,16,40,22757.222
423,2018-06-10 16:40:42.220,7199.05489513916,2018-06-10 17:40:42.220,2018-06-10,17,40,19157.78
424,2018-06-10 17:40:43.143,6926.99841021098,2018-06-10 18:40:43.143,2018-06-10,18,40,15556.857
425,2018-06-10 18:40:43.767,6734.56190310577,2018-06-10 19:40:43.767,2018-06-10,19,40,11956.233
426,2018-06-10 19:40:45.060,6813.1419223137,2018-06-10 20:40:45.060,2018-06-10,20,40,8354.94
427,2018-06-10 20:40:44.409,6791.4483949018,2018-06-10 21:40:44.409,2018-06-10,21,40,4755.591
428,2018-06-10 21:40:42.670,6757.89008297884,2018-06-10 22:40:42.670,2018-06-10,22,40,1157.33
429,2018-06-10 22:40:44.309,6737.2889771786,2018-06-10 23:40:44.309,2018-06-10,23,40,2444.309
430,2018-06-10 23:40:42.976,6753.61323176216,2018-06-11 00:40:42.976,2018-06-10,0,40,80357.024
431,2018-06-11 00:40:45.434,6760.68670358931,2018-06-11 01:40:45.434,2018-06-11,1,40,76754.566
432,2018-06-11 01:35:14.498,6738.414548484,2018-06-11 02:35:14.498,2018-06-11,2,35,73485.502
433,2018-06-11 02:35:02.656,6804.4954307261,2018-06-11 03:35:02.656,2018-06-11,3,35,69897.344
434,2018-06-11 03:35:00.483,6773.73598378169,2018-06-11 04:35:00.483,2018-06-11,4,35,66299.517
435,2018-06-11 04:35:01.040,6783.95924317056,2018-06-11 05:35:01.040,2018-06-11,5,35,62698.96
436,2018-06-11 05:35:01.576,6771.5278536485,2018-06-11 06:35:01.576,2018-06-11,6,35,59098.424
437,2018-06-11 06:35:01.424,6773.86144847431,2018-06-11 07:35:01.424,2018-06-11,7,35,55498.576
438,2018-06-11 07:35:01.285,6775.35233979374,2018-06-11 08:35:01.285,2018-06-11,8,35,51898.715
439,2018-06-11 08:19:23.150,6757.38124995425,2018-06-11 09:19:23.150,2018-06-11,9,19,49236.85
440,2018-06-11 09:19:14.505,6787.68634982013,2018-06-11 10:19:14.505,2018-06-11,10,19,45645.495
441,2018-06-11 10:17:11.709,6768.511728398,2018-06-11 11:17:11.709,2018-06-11,11,17,42168.291
442,2018-06-11 10:20:58.866,6768.6645832501,2018-06-11 11:20:58.866,2018-06-11,11,20,41941.134
443,2018-06-11 11:17:02.620,6780.62339229369,2018-06-11 12:17:02.620,2018-06-11,12,17,38577.38
444,2018-06-11 12:17:04.929,6786.08556081755,2018-06-11 13:17:04.929,2018-06-11,13,17,34975.071
445,2018-06-11 13:17:03.277,6782.82804861136,2018-06-11 14:17:03.277,2018-06-11,14,17,31376.723
446,2018-06-11 14:17:04.195,6742.37693143649,2018-06-11 15:17:04.195,2018-06-11,15,17,27775.805
447,2018-06-11 15:17:02.263,6743.82374075416,2018-06-11 16:17:02.263,2018-06-11,16,17,24177.737
448,2018-06-11 16:17:02.352,6756.43819982699,2018-06-11 17:17:02.352,2018-06-11,17,17,20577.648
449,2018-06-11 17:17:00.579,6742.50184182722,2018-06-11 18:17:00.579,2018-06-11,18,17,16979.421
450,2018-06-11 18:16:59.900,6721.58373540421,2018-06-11 19:16:59.900,2018-06-11,19,16,13380.1
451,2018-06-11 19:16:58.000,6772.95814130978,2018-06-11 20:16:58.000,2018-06-11,20,16,9782.0
452,2018-06-11 20:16:59.013,6769.26930090472,2018-06-11 21:16:59.013,2018-06-11,21,16,6180.987
453,2018-06-11 21:16:59.882,6784.73718931566,2018-06-11 22:16:59.882,2018-06-11,22,16,2580.118
454,2018-06-11 22:16:59.278,6786.29758849854,2018-06-11 23:16:59.278,2018-06-11,23,16,1019.278
455,2018-06-11 23:16:57.376,6793.0002113625,2018-06-12 00:16:57.376,2018-06-11,0,16,81782.624
456,2018-06-12 00:16:57.318,6858.49194032529,2018-06-12 01:16:57.318,2018-06-12,1,16,78182.682
457,2018-06-12 01:16:58.236,6869.80142371421,2018-06-12 02:16:58.236,2018-06-12,2,16,74581.764
458,2018-06-12 02:16:57.765,6879.27838245877,2018-06-12 03:16:57.765,2018-06-12,3,16,70982.235
459,2018-06-12 02:30:14.824,6885.15827968688,2018-06-12 03:30:14.824,2018-06-12,3,30,70185.176
460,2018-06-12 03:30:08.825,6878.9164563143,2018-06-12 04:30:08.825,2018-06-12,4,30,66591.175
461,2018-06-12 04:30:08.502,6847.76705702532,2018-06-12 05:30:08.502,2018-06-12,5,30,62991.498
462,2018-06-12 05:30:09.263,6865.03426682052,2018-06-12 06:30:09.263,2018-06-12,6,30,59390.737
463,2018-06-12 06:30:09.103,6864.69060430135,2018-06-12 07:30:09.103,2018-06-12,7,30,55790.897
464,2018-06-12 07:30:09.870,6850.06429838981,2018-06-12 08:30:09.870,2018-06-12,8,30,52190.13
465,2018-06-12 08:30:08.454,6854.34429963066,2018-06-12 09:30:08.454,2018-06-12,9,30,48591.546
466,2018-06-12 09:30:08.298,6867.47758452918,2018-06-12 10:30:08.298,2018-06-12,10,30,44991.702
467,2018-06-12 10:30:08.003,6857.71543548338,2018-06-12 11:30:08.003,2018-06-12,11,30,41391.997
468,2018-06-12 11:30:09.132,6846.67589240704,2018-06-12 12:30:09.132,2018-06-12,12,30,37790.868
469,2018-06-12 12:30:10.556,6845.15077212955,2018-06-12 13:30:10.556,2018-06-12,13,30,34189.444
470,2018-06-12 13:30:08.971,6757.39767387941,2018-06-12 14:30:08.971,2018-06-12,14,30,30591.029
471,2018-06-12 14:30:09.111,6782.72746168835,2018-06-12 15:30:09.111,2018-06-12,15,30,26990.889
472,2018-06-12 15:30:08.319,6771.76703659854,2018-06-12 16:30:08.319,2018-06-12,16,30,23391.681
473,2018-06-12 16:30:08.765,6766.37265845209,2018-06-12 17:30:08.765,2018-06-12,17,30,19791.235
